zipCode	feeType	isActive	juso
63287	JEJU	TRUE	제주특별자치도 제주시 진북길
63288	JEJU	TRUE	제주특별자치도 제주시 벌랑길
63288	JEJU	TRUE	제주특별자치도 제주시 벌랑서길
63288	JEJU	TRUE	제주특별자치도 제주시 삼사석2길
63288	JEJU	TRUE	제주특별자치도 제주시 삼사석3길
63288	JEJU	TRUE	제주특별자치도 제주시 삼사석길
63288	JEJU	TRUE	제주특별자치도 제주시 일주동로
63288	JEJU	TRUE	제주특별자치도 제주시 진동로
63289	JEJU	TRUE	제주특별자치도 제주시 일주동로
63289	JEJU	TRUE	제주특별자치도 제주시 진남로10길
63289	JEJU	TRUE	제주특별자치도 제주시 진남로6길
63289	JEJU	TRUE	제주특별자치도 제주시 진남로8길
63289	JEJU	TRUE	제주특별자치도 제주시 진동로
63289	JEJU	TRUE	제주특별자치도 제주시 진동로1길
63289	JEJU	TRUE	제주특별자치도 제주시 진동로3길
63289	JEJU	TRUE	제주특별자치도 제주시 진동로5길
63290	JEJU	TRUE	제주특별자치도 제주시 진남로
63290	JEJU	TRUE	제주특별자치도 제주시 진남로10길
63290	JEJU	TRUE	제주특별자치도 제주시 진남로6길
63290	JEJU	TRUE	제주특별자치도 제주시 진남로8길
63290	JEJU	TRUE	제주특별자치도 제주시 진동로
63290	JEJU	TRUE	제주특별자치도 제주시 진동로5길
63290	JEJU	TRUE	제주특별자치도 제주시 청풍길
63291	JEJU	TRUE	제주특별자치도 제주시 진남로
63291	JEJU	TRUE	제주특별자치도 제주시 진남로2길
63291	JEJU	TRUE	제주특별자치도 제주시 진남로4길
63291	JEJU	TRUE	제주특별자치도 제주시 진남로6길
63291	JEJU	TRUE	제주특별자치도 제주시 진동로5길
63291	JEJU	TRUE	제주특별자치도 제주시 진서로
63291	JEJU	TRUE	제주특별자치도 제주시 진서로6길
63292	JEJU	TRUE	제주특별자치도 제주시 일주동로
63292	JEJU	TRUE	제주특별자치도 제주시 진남로2길
63292	JEJU	TRUE	제주특별자치도 제주시 진남로4길
63292	JEJU	TRUE	제주특별자치도 제주시 진남로6길
63292	JEJU	TRUE	제주특별자치도 제주시 진동로1길
63292	JEJU	TRUE	제주특별자치도 제주시 진동로3길
63292	JEJU	TRUE	제주특별자치도 제주시 진동로5길
63292	JEJU	TRUE	제주특별자치도 제주시 진서로
63293	JEJU	TRUE	제주특별자치도 제주시 곤을길
63293	JEJU	TRUE	제주특별자치도 제주시 곤을서길
63293	JEJU	TRUE	제주특별자치도 제주시 동제원길
63293	JEJU	TRUE	제주특별자치도 제주시 별도봉길
63293	JEJU	TRUE	제주특별자치도 제주시 사라봉동길
63293	JEJU	TRUE	제주특별자치도 제주시 원두길
63293	JEJU	TRUE	제주특별자치도 제주시 일주동로
63293	JEJU	TRUE	제주특별자치도 제주시 진서로
63293	JEJU	TRUE	제주특별자치도 제주시 진서로1길
63293	JEJU	TRUE	제주특별자치도 제주시 진서로3길
63294	JEJU	TRUE	제주특별자치도 제주시 일주동로
63295	JEJU	TRUE	제주특별자치도 제주시 거로서길
63295	JEJU	TRUE	제주특별자치도 제주시 문화마을길
63295	JEJU	TRUE	제주특별자치도 제주시 번영로
63295	JEJU	TRUE	제주특별자치도 제주시 연삼로
63295	JEJU	TRUE	제주특별자치도 제주시 일주동로
63296	JEJU	TRUE	제주특별자치도 제주시 거로길
63296	JEJU	TRUE	제주특별자치도 제주시 거로남3길
63296	JEJU	TRUE	제주특별자치도 제주시 거로동길
63296	JEJU	TRUE	제주특별자치도 제주시 거로서길
63296	JEJU	TRUE	제주특별자치도 제주시 거로중길
63296	JEJU	TRUE	제주특별자치도 제주시 선반남2길
63296	JEJU	TRUE	제주특별자치도 제주시 선반로
63296	JEJU	TRUE	제주특별자치도 제주시 선반로2길
63296	JEJU	TRUE	제주특별자치도 제주시 연삼로
63296	JEJU	TRUE	제주특별자치도 제주시 일주동로
63296	JEJU	TRUE	제주특별자치도 제주시 화남로
63297	JEJU	TRUE	제주특별자치도 제주시 선반남1길
63297	JEJU	TRUE	제주특별자치도 제주시 선반남2길
63297	JEJU	TRUE	제주특별자치도 제주시 선반로
63297	JEJU	TRUE	제주특별자치도 제주시 선반로2길
63297	JEJU	TRUE	제주특별자치도 제주시 선반로4길
63297	JEJU	TRUE	제주특별자치도 제주시 선반로6길
63297	JEJU	TRUE	제주특별자치도 제주시 화남로
63298	JEJU	TRUE	제주특별자치도 제주시 선반로
63298	JEJU	TRUE	제주특별자치도 제주시 일주동로
63298	JEJU	TRUE	제주특별자치도 제주시 청풍남2길
63298	JEJU	TRUE	제주특별자치도 제주시 청풍남4길
63298	JEJU	TRUE	제주특별자치도 제주시 청풍남6길
63298	JEJU	TRUE	제주특별자치도 제주시 화남로
63299	JEJU	TRUE	제주특별자치도 제주시 선반남1길
63299	JEJU	TRUE	제주특별자치도 제주시 선반남2길
63299	JEJU	TRUE	제주특별자치도 제주시 선반로
63299	JEJU	TRUE	제주특별자치도 제주시 선반로10길
63299	JEJU	TRUE	제주특별자치도 제주시 선반로12길
63299	JEJU	TRUE	제주특별자치도 제주시 선반로14길
63299	JEJU	TRUE	제주특별자치도 제주시 선반로8길
63299	JEJU	TRUE	제주특별자치도 제주시 연삼로
63299	JEJU	TRUE	제주특별자치도 제주시 화남로
63300	JEJU	TRUE	제주특별자치도 제주시 동화로
63300	JEJU	TRUE	제주특별자치도 제주시 선반로14길
63300	JEJU	TRUE	제주특별자치도 제주시 연삼로
63300	JEJU	TRUE	제주특별자치도 제주시 일주동로
63300	JEJU	TRUE	제주특별자치도 제주시 청풍남6길
63300	JEJU	TRUE	제주특별자치도 제주시 청풍남8길
63301	JEJU	TRUE	제주특별자치도 제주시 동화로1길
63301	JEJU	TRUE	제주특별자치도 제주시 화삼북로
63302	JEJU	TRUE	제주특별자치도 제주시 동화로
63302	JEJU	TRUE	제주특별자치도 제주시 동화로1길
63302	JEJU	TRUE	제주특별자치도 제주시 일주동로
63302	JEJU	TRUE	제주특별자치도 제주시 화삼북로
63303	JEJU	TRUE	제주특별자치도 제주시 화삼로
63303	JEJU	TRUE	제주특별자치도 제주시 화삼로1길
63303	JEJU	TRUE	제주특별자치도 제주시 화삼북로
63303	JEJU	TRUE	제주특별자치도 제주시 화삼북로2길
63303	JEJU	TRUE	제주특별자치도 제주시 화삼북로4길
63304	JEJU	TRUE	제주특별자치도 제주시 거로남10길
63304	JEJU	TRUE	제주특별자치도 제주시 거로남2길
63304	JEJU	TRUE	제주특별자치도 제주시 거로남4길
63304	JEJU	TRUE	제주특별자치도 제주시 거로남6길
63304	JEJU	TRUE	제주특별자치도 제주시 거로남8길
63304	JEJU	TRUE	제주특별자치도 제주시 도련남5길
63304	JEJU	TRUE	제주특별자치도 제주시 번영로
63304	JEJU	TRUE	제주특별자치도 제주시 부록1길
63304	JEJU	TRUE	제주특별자치도 제주시 부록길
63304	JEJU	TRUE	제주특별자치도 제주시 부록동길
63304	JEJU	TRUE	제주특별자치도 제주시 연삼로
63305	JEJU	TRUE	제주특별자치도 제주시 기와1길
63305	JEJU	TRUE	제주특별자치도 제주시 기와5길
63305	JEJU	TRUE	제주특별자치도 제주시 대기동1길
63305	JEJU	TRUE	제주특별자치도 제주시 대기동2길
63305	JEJU	TRUE	제주특별자치도 제주시 번영로
63305	JEJU	TRUE	제주특별자치도 제주시 신설동길
63305	JEJU	TRUE	제주특별자치도 제주시 연북로
63305	JEJU	TRUE	제주특별자치도 제주시 연신로
63305	JEJU	TRUE	제주특별자치도 제주시 영강길
63305	JEJU	TRUE	제주특별자치도 제주시 황사평3길
63305	JEJU	TRUE	제주특별자치도 제주시 황사평4길
63305	JEJU	TRUE	제주특별자치도 제주시 황사평6길
63305	JEJU	TRUE	제주특별자치도 제주시 황사평길
63306	JEJU	TRUE	제주특별자치도 제주시 남광로
63306	JEJU	TRUE	제주특별자치도 제주시 번영로
63306	JEJU	TRUE	제주특별자치도 제주시 부록서길
63306	JEJU	TRUE	제주특별자치도 제주시 연북로
63306	JEJU	TRUE	제주특별자치도 제주시 연삼로
63306	JEJU	TRUE	제주특별자치도 제주시 장수물길
63306	JEJU	TRUE	제주특별자치도 제주시 황새왓길
63307	JEJU	TRUE	제주특별자치도 제주시 고마장2길
63307	JEJU	TRUE	제주특별자치도 제주시 고마장4길
63307	JEJU	TRUE	제주특별자치도 제주시 동광로
63307	JEJU	TRUE	제주특별자치도 제주시 번영로
63307	JEJU	TRUE	제주특별자치도 제주시 연삼로
63307	JEJU	TRUE	제주특별자치도 제주시 천수동로
63308	JEJU	TRUE	제주특별자치도 제주시 구릉동산길
63308	JEJU	TRUE	제주특별자치도 제주시 기와1길
63308	JEJU	TRUE	제주특별자치도 제주시 기와4길
63308	JEJU	TRUE	제주특별자치도 제주시 기와5길
63308	JEJU	TRUE	제주특별자치도 제주시 기와7길
63308	JEJU	TRUE	제주특별자치도 제주시 능산길
63308	JEJU	TRUE	제주특별자치도 제주시 대기동2길
63308	JEJU	TRUE	제주특별자치도 제주시 동샘길
63308	JEJU	TRUE	제주특별자치도 제주시 무진굴길
63308	JEJU	TRUE	제주특별자치도 제주시 번영로
63308	JEJU	TRUE	제주특별자치도 제주시 사송길
63308	JEJU	TRUE	제주특별자치도 제주시 새바위길
63308	JEJU	TRUE	제주특별자치도 제주시 아봉로
63308	JEJU	TRUE	제주특별자치도 제주시 애조로
63308	JEJU	TRUE	제주특별자치도 제주시 연신로
63308	JEJU	TRUE	제주특별자치도 제주시 영강길
63308	JEJU	TRUE	제주특별자치도 제주시 영평1길
63308	JEJU	TRUE	제주특별자치도 제주시 영평2길
63308	JEJU	TRUE	제주특별자치도 제주시 영평5길
63308	JEJU	TRUE	제주특별자치도 제주시 영평7길
63308	JEJU	TRUE	제주특별자치도 제주시 영평길
63308	JEJU	TRUE	제주특별자치도 제주시 영평서길
63308	JEJU	TRUE	제주특별자치도 제주시 첨단로
63308	JEJU	TRUE	제주특별자치도 제주시 포제길
63308	JEJU	TRUE	제주특별자치도 제주시 황사평6길
63308	JEJU	TRUE	제주특별자치도 제주시 황사평길
63309	JEJU	TRUE	제주특별자치도 제주시 516로
63309	JEJU	TRUE	제주특별자치도 제주시 첨단동길
63309	JEJU	TRUE	제주특별자치도 제주시 첨단로
63309	JEJU	TRUE	제주특별자치도 제주시 첨단로2길
63309	JEJU	TRUE	제주특별자치도 제주시 첨단로3길
63309	JEJU	TRUE	제주특별자치도 제주시 첨단로7길
63309	JEJU	TRUE	제주특별자치도 제주시 첨단로8길
63309	JEJU	TRUE	제주특별자치도 제주시 첨단안길
63310	JEJU	TRUE	제주특별자치도 제주시 516로
63311	JEJU	TRUE	제주특별자치도 제주시 아봉로
63311	JEJU	TRUE	제주특별자치도 제주시 영평길
63311	JEJU	TRUE	제주특별자치도 제주시 월평10길
63311	JEJU	TRUE	제주특별자치도 제주시 월평1길
63311	JEJU	TRUE	제주특별자치도 제주시 월평3길
63311	JEJU	TRUE	제주특별자치도 제주시 월평4길
63311	JEJU	TRUE	제주특별자치도 제주시 월평5길
63311	JEJU	TRUE	제주특별자치도 제주시 월평7길
63311	JEJU	TRUE	제주특별자치도 제주시 월평8길
63311	JEJU	TRUE	제주특별자치도 제주시 월평9길
63311	JEJU	TRUE	제주특별자치도 제주시 첨단남길
63311	JEJU	TRUE	제주특별자치도 제주시 첨단동길
63311	JEJU	TRUE	제주특별자치도 제주시 첨단로동길
63312	JEJU	TRUE	제주특별자치도 제주시 516로
63312	JEJU	TRUE	제주특별자치도 제주시 대련길
63312	JEJU	TRUE	제주특별자치도 제주시 무진굴길
63312	JEJU	TRUE	제주특별자치도 제주시 아봉로
63312	JEJU	TRUE	제주특별자치도 제주시 영강길
63312	JEJU	TRUE	제주특별자치도 제주시 영평7길
63312	JEJU	TRUE	제주특별자치도 제주시 용강3길
63312	JEJU	TRUE	제주특별자치도 제주시 용강4길
63312	JEJU	TRUE	제주특별자치도 제주시 용강6길
63312	JEJU	TRUE	제주특별자치도 제주시 용강7길
63312	JEJU	TRUE	제주특별자치도 제주시 용강9길
63312	JEJU	TRUE	제주특별자치도 제주시 용강남길
63312	JEJU	TRUE	제주특별자치도 제주시 첨단동길
63313	JEJU	TRUE	제주특별자치도 제주시 구릉동산길
63313	JEJU	TRUE	제주특별자치도 제주시 노루손이길
63313	JEJU	TRUE	제주특별자치도 제주시 노루손이북길
63313	JEJU	TRUE	제주특별자치도 제주시 대련길
63313	JEJU	TRUE	제주특별자치도 제주시 명도암동길
63313	JEJU	TRUE	제주특별자치도 제주시 명도암서길
63313	JEJU	TRUE	제주특별자치도 제주시 명림로
63313	JEJU	TRUE	제주특별자치도 제주시 무진굴길
63313	JEJU	TRUE	제주특별자치도 제주시 번영로
63313	JEJU	TRUE	제주특별자치도 제주시 봉개3길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개4길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개6길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개7길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개대동10길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개대동4길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개대동6길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개대동8길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개동길
63313	JEJU	TRUE	제주특별자치도 제주시 봉개서길
63313	JEJU	TRUE	제주특별자치도 제주시 새바위길
63313	JEJU	TRUE	제주특별자치도 제주시 아봉로
63313	JEJU	TRUE	제주특별자치도 제주시 용강6길
63313	JEJU	TRUE	제주특별자치도 제주시 칠오름길
63314	JEJU	TRUE	제주특별자치도 제주시 감수북길
63314	JEJU	TRUE	제주특별자치도 제주시 서흘1길
63314	JEJU	TRUE	제주특별자치도 제주시 서흘2길
63314	JEJU	TRUE	제주특별자치도 제주시 서흘4길
63314	JEJU	TRUE	제주특별자치도 제주시 서흘5길
63314	JEJU	TRUE	제주특별자치도 제주시 서흘길
63314	JEJU	TRUE	제주특별자치도 제주시 선사로8길
63314	JEJU	TRUE	제주특별자치도 제주시 설촌로12길
63314	JEJU	TRUE	제주특별자치도 제주시 원당로11길
63314	JEJU	TRUE	제주특별자치도 제주시 원당로13길
63314	JEJU	TRUE	제주특별자치도 제주시 원당로15길
63314	JEJU	TRUE	제주특별자치도 제주시 원당로5길
63314	JEJU	TRUE	제주특별자치도 제주시 원당로7길
63314	JEJU	TRUE	제주특별자치도 제주시 원당로9길
63315	JEJU	TRUE	제주특별자치도 제주시 원당로
63315	JEJU	TRUE	제주특별자치도 제주시 원당북로
63316	JEJU	TRUE	제주특별자치도 제주시 매촌1길
63316	JEJU	TRUE	제주특별자치도 제주시 매촌동길
63316	JEJU	TRUE	제주특별자치도 제주시 삼봉로
63316	JEJU	TRUE	제주특별자치도 제주시 삼봉로3길
63316	JEJU	TRUE	제주특별자치도 제주시 연삼로
63316	JEJU	TRUE	제주특별자치도 제주시 원당로
63316	JEJU	TRUE	제주특별자치도 제주시 원당로10길
63316	JEJU	TRUE	제주특별자치도 제주시 원당로16길
63316	JEJU	TRUE	제주특별자치도 제주시 원당로8길
63316	JEJU	TRUE	제주특별자치도 제주시 원당북로
63316	JEJU	TRUE	제주특별자치도 제주시 일주동로
63317	JEJU	TRUE	제주특별자치도 제주시 선사로2길
63317	JEJU	TRUE	제주특별자치도 제주시 선사로4길
63317	JEJU	TRUE	제주특별자치도 제주시 선사로6길
63317	JEJU	TRUE	제주특별자치도 제주시 선사로8길
63317	JEJU	TRUE	제주특별자치도 제주시 원당로
63317	JEJU	TRUE	제주특별자치도 제주시 원당로11길
63317	JEJU	TRUE	제주특별자치도 제주시 원당로13길
63317	JEJU	TRUE	제주특별자치도 제주시 원당로3길
63317	JEJU	TRUE	제주특별자치도 제주시 원당로5길
63317	JEJU	TRUE	제주특별자치도 제주시 원당로7길
63318	JEJU	TRUE	제주특별자치도 제주시 선사로
63318	JEJU	TRUE	제주특별자치도 제주시 선사로2길
63318	JEJU	TRUE	제주특별자치도 제주시 선사로4길
63318	JEJU	TRUE	제주특별자치도 제주시 선사로6길
63318	JEJU	TRUE	제주특별자치도 제주시 선사로8길
63318	JEJU	TRUE	제주특별자치도 제주시 설촌로10길
63318	JEJU	TRUE	제주특별자치도 제주시 설촌로12길
63318	JEJU	TRUE	제주특별자치도 제주시 설촌로2길
63318	JEJU	TRUE	제주특별자치도 제주시 설촌로4길
63318	JEJU	TRUE	제주특별자치도 제주시 설촌로8길
63318	JEJU	TRUE	제주특별자치도 제주시 원당로
63318	JEJU	TRUE	제주특별자치도 제주시 원당로1길
63318	JEJU	TRUE	제주특별자치도 제주시 원당로3길
63318	JEJU	TRUE	제주특별자치도 제주시 일주동로
63318	JEJU	TRUE	제주특별자치도 제주시 지석13길
63318	JEJU	TRUE	제주특별자치도 제주시 지석15길
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로10길
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로12길
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로2길
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로4길
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로6길
63319	JEJU	TRUE	제주특별자치도 제주시 설촌로8길
63319	JEJU	TRUE	제주특별자치도 제주시 일주동로
63319	JEJU	TRUE	제주특별자치도 제주시 지석11길
63319	JEJU	TRUE	제주특별자치도 제주시 지석13길
63319	JEJU	TRUE	제주특별자치도 제주시 지석9길
63320	JEJU	TRUE	제주특별자치도 제주시 벌랑1길
63320	JEJU	TRUE	제주특별자치도 제주시 벌랑3길
63320	JEJU	TRUE	제주특별자치도 제주시 벌랑4길
63320	JEJU	TRUE	제주특별자치도 제주시 벌랑6길
63320	JEJU	TRUE	제주특별자치도 제주시 벌랑길
63320	JEJU	TRUE	제주특별자치도 제주시 일주동로
63321	JEJU	TRUE	제주특별자치도 제주시 삼봉로
63321	JEJU	TRUE	제주특별자치도 제주시 삼봉로2길
63321	JEJU	TRUE	제주특별자치도 제주시 일주동로
63321	JEJU	TRUE	제주특별자치도 제주시 지석10길
63321	JEJU	TRUE	제주특별자치도 제주시 지석12길
63321	JEJU	TRUE	제주특별자치도 제주시 지석14길
63321	JEJU	TRUE	제주특별자치도 제주시 지석2길
63321	JEJU	TRUE	제주특별자치도 제주시 지석4길
63321	JEJU	TRUE	제주특별자치도 제주시 지석6길
63321	JEJU	TRUE	제주특별자치도 제주시 지석8길
63322	JEJU	TRUE	제주특별자치도 제주시 건주로2길
63322	JEJU	TRUE	제주특별자치도 제주시 화삼로
63322	JEJU	TRUE	제주특별자치도 제주시 화삼북로
63323	JEJU	TRUE	제주특별자치도 제주시 건주로
63323	JEJU	TRUE	제주특별자치도 제주시 건주로4길
63323	JEJU	TRUE	제주특별자치도 제주시 건주로6길
63323	JEJU	TRUE	제주특별자치도 제주시 화삼로
63323	JEJU	TRUE	제주특별자치도 제주시 화삼북로
63324	JEJU	TRUE	제주특별자치도 제주시 건주로7길
63324	JEJU	TRUE	제주특별자치도 제주시 건주로8길
63324	JEJU	TRUE	제주특별자치도 제주시 화삼로
63324	JEJU	TRUE	제주특별자치도 제주시 화삼북로
63325	JEJU	TRUE	제주특별자치도 제주시 도련1길
63325	JEJU	TRUE	제주특별자치도 제주시 도련2길
63325	JEJU	TRUE	제주특별자치도 제주시 도련3길
63325	JEJU	TRUE	제주특별자치도 제주시 도련4길
63325	JEJU	TRUE	제주특별자치도 제주시 도련5길
63325	JEJU	TRUE	제주특별자치도 제주시 도련6길
63325	JEJU	TRUE	제주특별자치도 제주시 도련길
63325	JEJU	TRUE	제주특별자치도 제주시 도련남길
63325	JEJU	TRUE	제주특별자치도 제주시 도련서길
63325	JEJU	TRUE	제주특별자치도 제주시 도련안길
63325	JEJU	TRUE	제주특별자치도 제주시 삼봉로
63325	JEJU	TRUE	제주특별자치도 제주시 연삼로
63326	JEJU	TRUE	제주특별자치도 제주시 남선1길
63326	JEJU	TRUE	제주특별자치도 제주시 남선3길
63326	JEJU	TRUE	제주특별자치도 제주시 도련동길
63326	JEJU	TRUE	제주특별자치도 제주시 돌송이길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌2길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌4길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌동3길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌동길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌서1길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌서2길
63326	JEJU	TRUE	제주특별자치도 제주시 매촌안길
63326	JEJU	TRUE	제주특별자치도 제주시 삼봉로
63326	JEJU	TRUE	제주특별자치도 제주시 생목수원로
63326	JEJU	TRUE	제주특별자치도 제주시 연삼로
63326	JEJU	TRUE	제주특별자치도 제주시 일주동로
63327	JEJU	TRUE	제주특별자치도 제주시 건석길
63327	JEJU	TRUE	제주특별자치도 제주시 고천이길
63327	JEJU	TRUE	제주특별자치도 제주시 동오름길
63327	JEJU	TRUE	제주특별자치도 제주시 밤낭골길
63327	JEJU	TRUE	제주특별자치도 제주시 번영로
63327	JEJU	TRUE	제주특별자치도 제주시 봉개북1길
63327	JEJU	TRUE	제주특별자치도 제주시 봉개북3길
63327	JEJU	TRUE	제주특별자치도 제주시 삼봉로
63327	JEJU	TRUE	제주특별자치도 제주시 생목수원로
63327	JEJU	TRUE	제주특별자치도 제주시 중산간동로
63327	JEJU	TRUE	제주특별자치도 제주시 진목2길
63327	JEJU	TRUE	제주특별자치도 제주시 진목3길
63327	JEJU	TRUE	제주특별자치도 제주시 진목5길
63328	JEJU	TRUE	제주특별자치도 제주시 거로남10길
63328	JEJU	TRUE	제주특별자치도 제주시 당주길
63328	JEJU	TRUE	제주특별자치도 제주시 도련남3길
63328	JEJU	TRUE	제주특별자치도 제주시 도련남4길
63328	JEJU	TRUE	제주특별자치도 제주시 도련남5길
63328	JEJU	TRUE	제주특별자치도 제주시 도련남6길
63328	JEJU	TRUE	제주특별자치도 제주시 도련남길
63328	JEJU	TRUE	제주특별자치도 제주시 번영로
63328	JEJU	TRUE	제주특별자치도 제주시 부록동길
63328	JEJU	TRUE	제주특별자치도 제주시 불택길
63328	JEJU	TRUE	제주특별자치도 제주시 불택중길
63328	JEJU	TRUE	제주특별자치도 제주시 삼봉로
63329	JEJU	TRUE	제주특별자치도 제주시 고사리길
63329	JEJU	TRUE	제주특별자치도 제주시 고천이길
63329	JEJU	TRUE	제주특별자치도 제주시 남선3길
63329	JEJU	TRUE	제주특별자치도 제주시 남선5길
63329	JEJU	TRUE	제주특별자치도 제주시 돌송이길
63329	JEJU	TRUE	제주특별자치도 제주시 동회천1길
63329	JEJU	TRUE	제주특별자치도 제주시 동회천2길
63329	JEJU	TRUE	제주특별자치도 제주시 동회천길
63329	JEJU	TRUE	제주특별자치도 제주시 버으내길
63329	JEJU	TRUE	제주특별자치도 제주시 번영로
63329	JEJU	TRUE	제주특별자치도 제주시 봉개북3길
63329	JEJU	TRUE	제주특별자치도 제주시 생목수원로
63329	JEJU	TRUE	제주특별자치도 제주시 서회천1길
63329	JEJU	TRUE	제주특별자치도 제주시 서회천2길
63329	JEJU	TRUE	제주특별자치도 제주시 서회천3길
63329	JEJU	TRUE	제주특별자치도 제주시 서회천4길
63329	JEJU	TRUE	제주특별자치도 제주시 서회천길
63329	JEJU	TRUE	제주특별자치도 제주시 서회천서1길
63329	JEJU	TRUE	제주특별자치도 제주시 서회천서3길
63329	JEJU	TRUE	제주특별자치도 제주시 선댁이길
63329	JEJU	TRUE	제주특별자치도 제주시 신와로
63329	JEJU	TRUE	제주특별자치도 제주시 음나물내길
63329	JEJU	TRUE	제주특별자치도 제주시 종인내길
63329	JEJU	TRUE	제주특별자치도 제주시 중산간동로
63329	JEJU	TRUE	제주특별자치도 제주시 칠오름길
63330	JEJU	TRUE	제주특별자치도 제주시 명도암동길
63330	JEJU	TRUE	제주특별자치도 제주시 명림로
63330	JEJU	TRUE	제주특별자치도 제주시 번영로
63330	JEJU	TRUE	제주특별자치도 제주시 송이길
63330	JEJU	TRUE	제주특별자치도 제주시 와흘전1길
63330	JEJU	TRUE	제주특별자치도 제주시 칠오름길
63331	JEJU	TRUE	제주특별자치도 제주시 남조로
63331	JEJU	TRUE	제주특별자치도 제주시 신북로
63331	JEJU	TRUE	제주특별자치도 제주시 신흥남2길
63331	JEJU	TRUE	제주특별자치도 제주시 일주동로
63331	JEJU	TRUE	제주특별자치도 제주시 조와로
63331	JEJU	TRUE	제주특별자치도 제주시 조천10길
63331	JEJU	TRUE	제주특별자치도 제주시 조천11길
63331	JEJU	TRUE	제주특별자치도 제주시 조천12길
63331	JEJU	TRUE	제주특별자치도 제주시 조천14길
63331	JEJU	TRUE	제주특별자치도 제주시 조천16길
63331	JEJU	TRUE	제주특별자치도 제주시 조천18길
63331	JEJU	TRUE	제주특별자치도 제주시 조천1길
63331	JEJU	TRUE	제주특별자치도 제주시 조천2길
63331	JEJU	TRUE	제주특별자치도 제주시 조천3길
63331	JEJU	TRUE	제주특별자치도 제주시 조천4길
63331	JEJU	TRUE	제주특별자치도 제주시 조천5길
63331	JEJU	TRUE	제주특별자치도 제주시 조천6길
63331	JEJU	TRUE	제주특별자치도 제주시 조천7길
63331	JEJU	TRUE	제주특별자치도 제주시 조천8길
63331	JEJU	TRUE	제주특별자치도 제주시 조천9길
63331	JEJU	TRUE	제주특별자치도 제주시 조천북1길
63331	JEJU	TRUE	제주특별자치도 제주시 조천북2길
63331	JEJU	TRUE	제주특별자치도 제주시 조천북4길
63331	JEJU	TRUE	제주특별자치도 제주시 조천북6길
63331	JEJU	TRUE	제주특별자치도 제주시 조함해안로
63331	JEJU	TRUE	제주특별자치도 제주시 조흥길
63332	JEJU	TRUE	제주특별자치도 제주시 신북로
63332	JEJU	TRUE	제주특별자치도 제주시 신흥관전길
63332	JEJU	TRUE	제주특별자치도 제주시 신흥남2길
63332	JEJU	TRUE	제주특별자치도 제주시 신흥남4길
63332	JEJU	TRUE	제주특별자치도 제주시 신흥로
63332	JEJU	TRUE	제주특별자치도 제주시 신흥로1길
63332	JEJU	TRUE	제주특별자치도 제주시 신흥로2길
63332	JEJU	TRUE	제주특별자치도 제주시 조함해안로
63332	JEJU	TRUE	제주특별자치도 제주시 조흥길
63333	JEJU	TRUE	제주특별자치도 제주시 신북로
63333	JEJU	TRUE	제주특별자치도 제주시 신흥남2길
63333	JEJU	TRUE	제주특별자치도 제주시 신흥남4길
63333	JEJU	TRUE	제주특별자치도 제주시 일주동로
63333	JEJU	TRUE	제주특별자치도 제주시 조함해안로
63333	JEJU	TRUE	제주특별자치도 제주시 평사길
63333	JEJU	TRUE	제주특별자치도 제주시 함대로
63333	JEJU	TRUE	제주특별자치도 제주시 함덕10길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕12길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕13길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕14길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕16길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕18길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕19길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕20길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕22길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕24길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕27길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕28길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕29길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕2길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕30길
63333	JEJU	TRUE	제주특별자치도 제주시 함덕3길
